price,type,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,comes_furnished,laundry_options,parking_options
1550,apartment,1080,2,2.0,1,1,1,0,0,laundry in bldg,attached garage
825,apartment,900,2,1.0,1,1,1,0,0,w/d hookups,off-street parking
770,apartment,820,2,1.0,1,1,1,0,0,,
2345,apartment,1030,1,1.0,1,1,0,0,0,w/d in unit,attached garage
1020,apartment,440,1,1.0,1,1,1,0,0,laundry on site,off-street parking
1560,apartment,1150,3,2.0,1,1,1,0,0,w/d in unit,
697,apartment,700,1,1.0,1,1,1,0,0,,
1475,apartment,707,1,1.0,1,1,1,0,0,w/d in unit,carport
1195,apartment,805,1,1.0,1,1,1,0,0,,
1425,apartment,1160,3,2.0,1,1,0,0,0,,
1200,house,1200,3,1.0,0,0,1,0,0,,
750,townhouse,904,1,1.5,1,1,0,0,0,w/d hookups,street parking
1495,apartment,950,2,1.0,0,0,1,0,1,w/d in unit,carport
1173,apartment,760,1,1.0,1,1,1,0,0,w/d in unit,attached garage
1443,apartment,871,1,1.0,1,1,0,1,0,w/d in unit,detached garage
665,apartment,615,2,1.0,1,1,1,0,0,laundry on site,off-street parking
1740,apartment,650,1,1.0,0,0,0,0,1,,
684,apartment,550,1,1.0,1,1,1,0,0,laundry on site,
875,apartment,1000,2,2.0,1,1,0,1,0,w/d in unit,
1115,apartment,961,2,2.0,1,1,1,0,0,w/d in unit,detached garage
1925,apartment,985,2,1.0,1,1,0,0,0,laundry on site,
1200,condo,700,2,2.0,0,0,0,1,1,laundry on site,off-street parking
1199,apartment,1145,2,2.0,1,1,0,0,0,w/d in unit,attached garage
950,house,1613,3,1.5,1,1,1,0,0,,
1149,apartment,1093,2,2.5,1,1,1,0,0,w/d hookups,
950,apartment,1215,2,2.0,1,1,1,0,0,laundry in bldg,carport
870,apartment,1090,2,2.0,1,1,0,0,0,,
523,apartment,625,1,1.0,1,1,0,0,0,laundry on site,
985,manufactured,1200,3,2.0,1,1,1,0,0,w/d in unit,off-street parking
1254,apartment,728,1,1.0,1,1,1,0,0,w/d in unit,detached garage
1140,apartment,1217,2,2.0,0,0,1,0,0,,
2145,apartment,1050,2,2.0,0,0,1,0,0,w/d in unit,attached garage
675,apartment,800,1,1.0,0,0,1,0,0,laundry in bldg,off-street parking
1275,townhouse,1273,5,1.5,1,1,1,0,0,,
999,manufactured,1056,3,2.0,1,1,1,0,0,w/d in unit,off-street parking
989,apartment,910,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
1089,apartment,855,2,1.0,1,1,1,0,0,w/d in unit,off-street parking
535,apartment,525,1,1.0,1,1,1,0,0,laundry in bldg,off-street parking
1015,apartment,586,1,1.0,1,1,0,0,0,laundry in bldg,carport
875,house,1000,3,1.0,0,0,0,0,0,w/d hookups,attached garage
800,apartment,300,1,1.0,0,0,1,0,1,laundry in bldg,off-street parking
715,apartment,880,2,1.0,1,0,1,0,0,laundry in bldg,off-street parking
1195,house,1076,2,1.5,0,0,0,0,0,w/d hookups,off-street parking
895,duplex,1000,2,1.0,0,0,1,0,0,w/d hookups,attached garage
1140,apartment,1180,2,2.0,1,1,1,1,0,w/d hookups,off-street parking
1489,townhouse,1314,2,2.5,1,1,1,0,0,w/d hookups,attached garage
949,apartment,779,1,1.0,1,1,1,0,0,w/d hookups,
615,apartment,843,2,1.0,1,1,1,0,0,laundry on site,off-street parking
850,apartment,1078,2,2.0,0,0,0,0,0,w/d in unit,detached garage
2350,apartment,1085,2,2.0,1,1,1,0,0,w/d in unit,
980,apartment,1250,2,2.0,1,1,1,0,0,w/d hookups,off-street parking
1880,apartment,938,1,1.0,1,1,0,1,1,w/d in unit,off-street parking
775,apartment,875,2,1.0,1,1,1,0,0,laundry on site,
1275,apartment,566,1,1.0,0,0,1,0,0,laundry on site,street parking
720,apartment,780,1,1.0,0,0,1,0,0,,
1265,apartment,988,2,2.0,0,0,1,0,0,w/d in unit,carport
1320,apartment,932,2,2.0,0,0,1,0,0,w/d in unit,
975,apartment,915,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
1125,apartment,1050,2,1.0,0,0,1,0,0,,
1076,apartment,1325,3,2.0,1,1,0,0,0,w/d hookups,
899,manufactured,1456,3,2.0,1,1,1,0,0,w/d in unit,off-street parking
675,apartment,600,1,1.0,0,0,1,0,0,laundry in bldg,off-street parking
725,apartment,896,2,1.0,1,1,1,0,0,laundry in bldg,carport
700,apartment,900,2,1.0,0,0,0,0,0,laundry in bldg,off-street parking
950,apartment,552,2,1.0,1,1,1,0,0,laundry on site,off-street parking
700,apartment,1055,2,1.0,1,1,1,1,0,,
1998,apartment,878,1,0.0,1,1,1,0,0,w/d in unit,off-street parking
1289,apartment,1008,3,2.0,1,1,0,1,0,w/d in unit,carport
2300,duplex,2946,2,2.0,0,0,1,0,0,w/d in unit,off-street parking
1179,apartment,1040,3,1.0,0,0,1,0,0,w/d in unit,
915,apartment,660,1,1.0,1,1,1,0,0,w/d in unit,
929,apartment,1000,2,1.5,1,1,1,0,0,laundry in bldg,off-street parking
1725,apartment,750,2,1.0,0,0,1,0,0,laundry on site,detached garage
1120,apartment,703,1,1.0,1,0,1,0,0,w/d hookups,off-street parking
1415,apartment,714,1,1.0,1,1,0,1,0,w/d in unit,attached garage
750,apartment,1100,2,2.0,0,0,1,0,0,w/d hookups,off-street parking
1050,apartment,685,1,1.0,0,0,0,0,0,w/d in unit,
850,apartment,540,0,1.0,0,0,1,0,0,laundry on site,carport
1345,apartment,1186,2,2.0,1,1,0,0,0,w/d in unit,attached garage
519,house,1937,4,3.0,1,0,1,0,0,w/d in unit,attached garage
766,apartment,907,2,1.0,0,0,1,0,0,,
2467,apartment,1122,2,2.0,0,0,1,0,0,,
2100,apartment,665,1,1.0,1,1,1,1,1,w/d in unit,attached garage
1730,apartment,658,1,1.0,1,1,1,0,0,w/d in unit,
2180,apartment,930,1,1.0,1,1,0,0,0,w/d in unit,attached garage
759,apartment,1250,3,2.0,1,1,1,0,0,laundry on site,off-street parking
419,house,2196,3,3.0,1,1,1,0,1,,
885,apartment,787,2,1.0,1,1,1,0,0,laundry on site,off-street parking
870,apartment,700,1,1.0,1,1,0,0,0,w/d in unit,off-street parking
935,apartment,702,2,1.0,1,1,1,0,0,w/d hookups,off-street parking
1944,apartment,739,1,1.0,1,1,0,0,0,w/d in unit,
675,townhouse,1015,2,1.5,0,0,1,0,0,w/d hookups,
915,apartment,475,1,1.0,0,0,0,0,0,laundry in bldg,off-street parking
515,apartment,2500,5,3.5,0,0,1,0,0,laundry in bldg,off-street parking
1425,apartment,1041,2,2.0,1,1,0,0,0,w/d in unit,off-street parking
1071,apartment,1361,2,2.5,0,0,1,0,0,,
825,apartment,852,2,2.0,1,1,1,0,0,w/d in unit,
1250,apartment,1041,2,2.0,1,1,1,0,0,w/d in unit,carport
875,apartment,795,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
1150,apartment,476,0,1.0,1,1,1,0,0,laundry on site,off-street parking
879,apartment,560,1,1.0,0,0,1,0,0,,
1223,apartment,1047,2,2.0,1,1,0,0,0,laundry in bldg,attached garage
975,apartment,1004,2,1.0,1,1,1,0,0,laundry on site,carport
1200,apartment,1066,2,2.0,0,0,1,0,0,,
1025,townhouse,1400,4,1.5,1,1,1,0,0,,
1694,apartment,839,1,1.0,1,1,1,1,0,w/d in unit,attached garage
135,apartment,300,1,1.0,1,1,1,1,1,laundry in bldg,off-street parking
936,apartment,726,1,1.0,0,0,1,0,0,,
1600,apartment,1260,2,2.0,1,1,1,0,0,w/d in unit,attached garage
1950,house,1640,3,2.0,0,0,0,0,0,w/d in unit,attached garage
715,apartment,918,2,1.0,0,0,1,0,0,,
1040,manufactured,933,3,1.5,1,1,0,0,0,w/d hookups,off-street parking
1399,apartment,624,1,1.0,1,1,0,1,0,laundry in bldg,off-street parking
1995,townhouse,2350,3,2.5,1,1,0,0,0,w/d in unit,attached garage
955,apartment,987,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
660,apartment,684,1,1.0,0,0,1,0,0,,
1,apartment,1166,3,2.0,1,1,1,0,0,w/d in unit,
870,apartment,1075,2,1.0,1,1,0,0,0,laundry in bldg,off-street parking
2400,apartment,1236,3,2.0,1,1,1,0,0,w/d in unit,
1225,apartment,1044,2,2.0,1,1,1,0,0,w/d hookups,
1917,apartment,1148,2,2.0,1,1,1,0,0,laundry on site,carport
1197,apartment,1246,2,2.0,1,1,1,0,0,,no parking
930,apartment,725,1,1.0,0,0,1,0,0,,
2700,house,1200,4,2.0,1,1,1,0,0,w/d in unit,carport
800,manufactured,840,3,1.0,1,1,1,0,0,w/d hookups,off-street parking
1224,apartment,820,2,1.0,0,0,1,0,0,,
794,apartment,839,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
1565,apartment,1059,2,2.0,0,0,1,0,0,,
886,apartment,670,1,1.0,1,1,1,0,0,laundry in bldg,off-street parking
565,apartment,650,1,1.0,0,0,1,0,0,laundry on site,off-street parking
699,apartment,1021,2,1.0,1,1,1,0,0,w/d in unit,off-street parking
2700,townhouse,1140,3,2.5,0,0,1,0,0,w/d in unit,carport
1500,apartment,624,1,1.0,0,0,0,0,0,laundry on site,off-street parking
2950,apartment,510,1,1.0,1,1,1,0,0,laundry on site,carport
750,apartment,900,2,1.0,1,1,1,0,0,laundry on site,off-street parking
800,apartment,634,1,1.0,1,1,0,1,0,w/d in unit,off-street parking
1395,apartment,1072,2,2.0,1,1,0,0,0,w/d in unit,
1280,loft,1078,2,2.0,1,1,0,0,0,w/d in unit,off-street parking
1500,apartment,1800,4,1.5,1,1,1,0,0,laundry on site,off-street parking
395,apartment,340,1,1.0,0,0,0,0,0,no laundry on site,street parking
1722,apartment,1045,2,2.0,0,0,1,0,0,,
1275,apartment,813,1,1.0,1,1,1,0,0,laundry on site,off-street parking
1865,apartment,1114,2,2.0,0,0,1,0,0,,
840,apartment,950,2,2.0,0,0,1,0,0,,
1265,apartment,1131,2,2.0,1,1,0,0,0,w/d in unit,
2395,apartment,1239,2,2.0,1,1,1,0,0,w/d in unit,carport
899,apartment,560,1,1.0,0,0,1,0,0,,
975,apartment,849,2,1.0,1,1,1,0,0,laundry in bldg,carport
610,apartment,1000,2,2.0,0,0,1,0,0,w/d hookups,off-street parking
1159,apartment,1249,2,2.0,1,1,1,0,0,w/d in unit,
1199,apartment,1005,2,2.0,0,1,0,0,0,w/d in unit,carport
1249,apartment,650,1,1.0,1,1,1,1,0,laundry on site,
2281,apartment,1055,2,0.0,1,1,1,0,0,,
1450,apartment,800,1,1.0,0,1,0,0,1,laundry in bldg,off-street parking
900,apartment,960,2,1.5,0,0,1,0,0,,
710,apartment,860,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
2500,apartment,850,2,1.0,1,0,0,0,0,w/d in unit,off-street parking
895,apartment,685,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
1015,apartment,400,0,1.0,1,1,1,0,0,laundry in bldg,off-street parking
830,apartment,864,2,2.0,1,1,1,0,0,w/d hookups,
1170,apartment,1225,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
1010,apartment,950,2,2.0,1,1,1,0,0,w/d hookups,
1050,townhouse,1200,2,2.0,0,0,1,0,0,w/d hookups,carport
1050,apartment,1238,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
700,house,1700,3,2.5,1,0,0,0,0,w/d hookups,off-street parking
1575,apartment,654,1,1.0,1,1,1,1,0,w/d in unit,attached garage
2500,house,1914,5,2.5,1,1,1,1,0,w/d hookups,attached garage
599,apartment,784,2,1.0,0,0,1,0,0,w/d in unit,off-street parking
699,apartment,803,2,1.0,1,1,1,0,0,w/d hookups,off-street parking
1395,house,1262,4,1.5,1,1,1,0,0,,
409,apartment,1125,4,2.0,1,1,1,1,1,w/d in unit,off-street parking
1195,apartment,964,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
875,apartment,900,1,1.0,0,1,1,0,0,laundry on site,detached garage
1788,apartment,1189,2,2.5,0,0,1,0,0,,
589,apartment,1064,3,3.0,1,1,0,1,1,w/d in unit,
825,apartment,720,1,1.0,1,1,1,0,0,laundry in bldg,off-street parking
1099,apartment,1133,2,2.0,1,1,1,0,0,,
1525,apartment,980,2,2.0,1,1,1,0,0,w/d in unit,
945,townhouse,1100,2,1.5,1,1,1,0,0,w/d in unit,off-street parking
1295,house,1375,3,1.5,1,0,0,0,0,w/d in unit,off-street parking
1580,apartment,1518,2,2.0,1,1,1,0,0,w/d in unit,attached garage
800,apartment,900,2,2.0,0,0,1,0,0,w/d in unit,carport
789,apartment,1252,3,0.0,1,1,0,0,0,w/d hookups,
936,apartment,1230,3,2.0,1,1,1,0,0,,
1325,apartment,814,2,1.5,1,1,1,0,0,w/d in unit,
695,apartment,920,2,1.0,1,1,1,0,0,laundry on site,off-street parking
895,apartment,1031,2,2.0,1,1,1,0,0,w/d hookups,off-street parking
1075,apartment,1073,2,2.0,1,1,1,0,0,w/d hookups,attached garage
830,apartment,1014,2,2.0,1,1,1,0,0,w/d in unit,detached garage
1495,apartment,1156,2,2.0,1,1,1,0,0,w/d in unit,carport
985,apartment,1165,2,2.0,1,1,1,0,0,w/d hookups,
1185,apartment,1402,5,2.0,1,1,1,0,0,,
1100,apartment,835,2,1.0,0,0,1,0,0,w/d in unit,off-street parking
1040,apartment,840,2,1.0,1,1,1,0,0,laundry on site,
2395,apartment,550,1,1.0,0,0,0,0,0,laundry on site,carport
2500,townhouse,1100,2,2.0,1,0,1,0,0,laundry in bldg,attached garage
1027,apartment,1200,3,2.0,1,1,0,0,0,w/d in unit,
734,apartment,836,2,1.0,0,0,1,0,0,w/d hookups,off-street parking
1143,apartment,910,2,1.0,0,0,1,0,0,,
2130,apartment,945,2,1.0,1,1,1,0,0,w/d in unit,carport
697,townhouse,1002,3,1.0,0,0,1,0,0,w/d hookups,off-street parking
1975,house,2600,3,2.5,1,1,1,0,0,w/d hookups,attached garage
1889,apartment,1523,3,2.0,1,1,1,0,0,w/d in unit,
1087,apartment,723,1,1.0,1,1,1,0,0,,
539,apartment,717,1,1.0,1,1,0,0,0,w/d hookups,
945,apartment,800,2,1.0,1,1,1,0,0,laundry in bldg,
1300,apartment,900,2,2.0,0,0,0,0,0,laundry on site,carport
1100,apartment,532,2,2.0,1,1,0,0,0,w/d in unit,off-street parking
1299,apartment,1063,2,2.0,1,1,0,1,0,w/d in unit,street parking
1000,apartment,500,1,1.0,1,0,1,0,0,laundry in bldg,off-street parking
1055,apartment,750,1,1.0,1,1,1,0,0,,
1299,apartment,1309,3,2.5,1,1,1,0,0,w/d hookups,
939,apartment,1098,3,2.0,1,1,1,0,0,,
1650,house,2704,4,2.5,0,0,0,0,0,w/d hookups,attached garage
1150,apartment,796,1,1.0,1,1,1,0,0,w/d hookups,
955,apartment,500,1,1.0,1,0,0,0,0,laundry in bldg,off-street parking
1100,apartment,1584,4,2.0,1,1,1,0,0,w/d in unit,
1039,apartment,1080,2,2.0,1,1,0,0,0,w/d hookups,carport
1099,apartment,1285,3,2.0,1,1,1,0,0,laundry on site,
520,house,1070,2,2.0,1,1,1,0,0,,
1215,apartment,1096,2,2.0,1,1,1,1,0,w/d in unit,off-street parking
855,apartment,950,2,1.5,0,0,1,0,0,,
949,apartment,779,1,1.0,1,1,1,0,0,w/d hookups,
1275,house,1800,3,2.0,1,1,0,0,0,w/d in unit,detached garage
485,apartment,748,2,0.0,0,0,1,0,0,laundry on site,off-street parking
565,apartment,1100,3,3.0,1,1,1,0,0,w/d in unit,off-street parking
1134,apartment,917,1,1.0,1,1,0,0,0,w/d in unit,attached garage
899,apartment,1050,2,2.0,1,1,1,0,0,w/d hookups,
615,apartment,364,0,1.0,1,1,0,1,1,laundry on site,
2550,house,2167,4,3.0,0,0,1,0,0,,
1213,house,1914,4,1.5,1,1,1,0,0,,
1218,apartment,1302,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
1049,apartment,646,1,1.0,1,1,0,0,0,w/d in unit,carport
1427,apartment,1198,2,2.0,1,1,1,0,0,,
965,apartment,1000,2,1.0,0,0,1,0,0,,
970,apartment,940,2,1.0,1,1,1,0,0,laundry on site,
995,apartment,1100,3,2.0,1,1,1,0,0,w/d in unit,
1133,apartment,1161,2,1.0,1,1,0,0,0,w/d in unit,attached garage
1170,apartment,802,1,1.0,1,1,1,0,0,,
1049,apartment,873,1,1.0,1,1,1,1,0,w/d in unit,attached garage
1025,apartment,1000,2,2.0,1,1,1,0,0,w/d in unit,
600,apartment,480,0,1.0,1,1,1,0,0,laundry on site,off-street parking
697,apartment,700,1,1.0,1,1,1,0,0,,
1200,apartment,721,1,1.0,1,1,0,0,0,w/d in unit,attached garage
2350,apartment,1050,2,2.0,1,1,1,0,0,w/d in unit,
1195,apartment,1170,2,2.0,1,1,0,0,0,laundry on site,off-street parking
1049,apartment,1030,2,2.0,1,1,0,1,1,w/d in unit,attached garage
1120,apartment,980,2,2.0,1,1,0,0,0,w/d in unit,carport
1195,apartment,1024,1,1.0,1,1,0,0,0,w/d in unit,
1281,apartment,867,1,1.0,1,1,1,0,0,w/d in unit,carport
740,apartment,875,2,1.0,1,1,1,0,0,laundry on site,
750,apartment,800,1,1.0,1,1,1,0,0,laundry on site,
1779,apartment,1734,4,3.0,1,1,1,0,0,w/d in unit,
799,apartment,430,0,1.0,1,1,1,0,0,,
1357,apartment,1000,2,1.0,0,0,1,0,0,,
960,apartment,960,2,1.0,1,1,1,0,0,laundry in bldg,off-street parking
1200,apartment,1076,2,2.0,1,1,1,0,0,laundry on site,
1235,apartment,1396,3,0.0,1,1,1,0,0,,
935,house,1350,3,1.5,1,1,1,0,0,w/d hookups,detached garage
1099,apartment,1456,3,2.0,1,1,1,0,0,w/d in unit,off-street parking
1105,apartment,445,0,1.0,1,1,1,0,0,,
1580,apartment,1121,2,2.0,1,1,0,0,0,w/d in unit,attached garage
1700,apartment,636,1,1.0,1,1,1,0,0,laundry on site,off-street parking
1850,apartment,1144,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
762,apartment,581,0,1.0,1,1,0,0,0,w/d in unit,off-street parking
1278,apartment,1184,2,2.0,1,1,1,0,0,w/d in unit,
879,apartment,875,2,1.0,1,1,1,0,1,w/d in unit,
475,apartment,576,1,1.0,1,1,1,0,0,no laundry on site,off-street parking
1750,apartment,685,1,1.0,0,0,1,0,0,laundry on site,carport
840,apartment,1104,2,2.0,0,0,1,0,0,,
1005,apartment,652,1,1.0,1,1,0,1,0,w/d hookups,carport
875,apartment,500,1,1.0,1,1,0,0,0,laundry on site,off-street parking
870,apartment,1036,2,2.0,1,1,1,1,0,w/d in unit,detached garage
479,apartment,562,1,1.0,1,1,1,0,0,laundry on site,off-street parking
700,apartment,700,2,1.0,0,0,1,0,0,laundry on site,off-street parking
1200,apartment,796,2,1.0,1,0,0,0,0,w/d in unit,off-street parking
1499,apartment,1280,3,2.0,1,1,1,0,0,w/d in unit,off-street parking
795,apartment,800,2,1.0,1,0,0,0,0,laundry in bldg,attached garage
1725,apartment,750,2,1.0,0,0,1,0,0,laundry on site,detached garage
900,apartment,710,1,1.0,0,0,1,0,0,laundry on site,off-street parking
770,apartment,739,1,1.0,1,1,0,0,0,w/d hookups,carport
640,house,710,3,3.0,0,0,1,0,0,,
1060,apartment,984,2,1.0,1,1,0,0,0,w/d in unit,off-street parking
1625,apartment,1147,2,2.0,1,1,1,0,0,w/d hookups,detached garage
1679,flat,865,1,1.0,1,1,0,1,0,w/d in unit,attached garage
944,apartment,1087,2,2.0,1,1,1,0,0,w/d hookups,
2819,apartment,775,1,1.0,1,1,0,1,0,w/d in unit,valet parking
1390,apartment,1090,2,2.0,1,0,1,0,0,laundry in bldg,carport
1000,apartment,1050,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
1750,condo,1360,2,2.0,0,0,0,0,0,w/d in unit,attached garage
985,apartment,960,2,1.5,1,1,1,0,0,,
1375,townhouse,1090,3,2.0,1,1,1,0,0,w/d in unit,carport
895,apartment,1235,4,2.0,1,1,1,0,0,,
1160,townhouse,2114,4,1.5,1,1,1,0,0,,
635,apartment,715,1,1.0,1,1,1,0,0,laundry on site,
1337,apartment,1077,2,2.0,1,1,1,0,0,w/d hookups,off-street parking
989,apartment,1200,3,2.0,1,1,1,0,0,w/d in unit,attached garage
1425,apartment,900,3,1.0,1,1,1,0,0,laundry on site,
1392,apartment,1070,2,2.0,1,1,1,0,0,,
840,apartment,560,1,1.0,1,1,0,0,0,laundry in bldg,
525,apartment,1281,3,3.0,1,1,1,0,1,w/d in unit,off-street parking
725,apartment,630,1,1.0,1,1,0,0,0,w/d in unit,
700,apartment,790,1,1.0,1,1,1,0,0,,
1195,apartment,1200,3,2.0,0,0,0,0,0,w/d in unit,carport
525,apartment,775,2,1.0,1,1,0,0,0,,
825,house,936,3,1.0,1,1,1,0,0,w/d hookups,
975,apartment,1100,3,1.0,0,0,0,0,0,w/d in unit,street parking
650,house,864,2,1.0,1,0,1,0,0,w/d hookups,off-street parking
349,apartment,1157,3,2.0,0,0,1,0,0,,
1299,apartment,1090,3,2.0,0,1,0,0,0,w/d in unit,carport
1270,apartment,1118,3,2.0,1,0,1,0,0,w/d in unit,
534,house,1824,3,2.5,0,0,1,0,0,w/d in unit,detached garage
1748,apartment,683,1,1.0,0,0,1,0,0,,
675,house,1197,3,1.5,0,0,1,0,0,w/d hookups,detached garage
375,house,790,2,1.0,0,0,1,0,0,,
560,apartment,850,2,1.0,0,0,0,0,0,w/d hookups,off-street parking
779,apartment,880,1,1.0,1,1,1,0,0,,
895,apartment,1031,2,2.0,1,1,1,0,0,w/d hookups,off-street parking
716,apartment,650,2,2.0,0,0,1,0,0,,
536,apartment,640,1,1.0,1,1,1,0,0,laundry in bldg,off-street parking
2300,house,1660,3,2.5,1,1,1,0,0,laundry in bldg,off-street parking
700,apartment,1100,2,2.0,0,0,1,0,0,w/d hookups,off-street parking
2199,house,1341,4,2.0,1,1,0,0,0,w/d in unit,off-street parking
700,house,1508,3,1.0,1,1,1,0,0,w/d in unit,attached garage
750,apartment,1300,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
1290,apartment,1456,3,2.0,0,0,1,0,0,,
1388,apartment,1153,2,2.0,1,1,0,0,0,w/d in unit,
675,house,1500,3,1.0,0,0,1,0,0,,off-street parking
850,apartment,1000,2,1.0,0,0,1,0,0,no laundry on site,off-street parking
1780,apartment,700,1,1.0,1,1,1,0,0,laundry on site,carport
815,apartment,540,1,1.0,1,1,1,0,0,w/d in unit,
950,apartment,800,2,1.0,1,1,1,0,0,laundry on site,
1120,apartment,1326,3,2.0,1,1,1,0,0,w/d in unit,
1195,apartment,730,1,1.0,1,1,0,1,0,laundry on site,off-street parking
1025,apartment,980,2,1.0,0,0,0,0,0,laundry on site,detached garage
2000,apartment,1066,2,2.0,1,1,0,0,0,w/d in unit,
730,apartment,1120,3,1.5,0,0,1,0,0,,
1977,apartment,819,1,1.0,1,1,0,0,0,w/d in unit,attached garage
740,apartment,1120,3,1.5,0,0,1,0,0,,
872,apartment,600,1,1.0,0,0,1,0,0,,
2200,apartment,1937,3,2.0,0,0,0,0,1,laundry on site,detached garage
425,apartment,350,1,1.0,0,0,1,0,0,laundry on site,off-street parking
900,house,1100,3,1.5,0,1,0,0,0,w/d in unit,off-street parking
1275,apartment,752,1,1.0,0,0,1,0,0,,
1040,apartment,700,1,1.0,1,1,1,0,0,w/d in unit,
1365,apartment,922,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
1000,apartment,400,1,1.0,1,1,0,1,1,laundry in bldg,carport
1050,apartment,415,0,1.0,0,0,0,0,0,w/d in unit,off-street parking
1743,townhouse,1016,2,2.0,1,1,1,0,0,w/d in unit,attached garage
1100,apartment,1200,2,2.0,1,1,1,0,0,,
1190,apartment,814,1,1.0,1,1,1,0,0,w/d in unit,
1209,apartment,720,1,1.0,1,1,1,0,0,w/d in unit,off-street parking
820,townhouse,800,2,1.5,1,1,1,0,0,laundry on site,off-street parking
785,apartment,650,1,1.0,1,1,0,0,0,laundry on site,
864,apartment,1015,2,1.5,1,1,1,0,0,w/d hookups,off-street parking
1750,apartment,800,1,1.0,1,1,0,0,0,laundry in bldg,street parking
1022,apartment,542,1,1.0,1,1,1,0,0,laundry on site,
730,apartment,600,1,1.0,1,1,1,0,0,,
1015,apartment,1050,2,2.0,0,0,1,0,0,,
725,apartment,674,1,1.0,1,1,1,0,0,laundry on site,off-street parking
1150,apartment,665,1,1.0,1,1,0,0,0,w/d in unit,attached garage
770,apartment,540,1,1.0,1,1,1,0,0,laundry in bldg,carport
1650,apartment,860,1,1.0,1,1,1,0,0,w/d in unit,detached garage
735,apartment,685,1,1.0,0,0,1,0,0,,
1180,apartment,836,1,1.0,1,1,0,1,1,,
922,apartment,916,2,1.0,0,0,1,0,0,,
800,apartment,725,2,1.5,1,1,0,0,0,laundry on site,off-street parking
875,apartment,1226,2,1.0,1,1,1,0,0,w/d hookups,off-street parking
1300,loft,2000,0,1.0,1,1,1,0,0,w/d in unit,off-street parking
1498,house,1700,3,2.5,0,1,0,0,1,w/d in unit,carport
1005,apartment,802,1,1.0,0,0,1,0,0,,
704,condo,809,2,1.0,0,0,0,0,0,laundry in bldg,detached garage
995,apartment,860,2,2.0,1,1,1,0,0,,
1270,apartment,408,0,1.0,1,1,1,0,0,laundry on site,carport
1123,apartment,870,1,1.0,1,1,1,0,0,w/d in unit,
826,apartment,850,1,1.0,0,0,1,0,0,,
650,apartment,860,2,1.0,0,1,1,0,0,laundry on site,carport
2195,apartment,1025,2,2.0,1,1,1,0,0,w/d in unit,off-street parking
1600,house,2200,4,2.0,0,0,0,0,0,w/d hookups,attached garage
1040,apartment,960,2,1.0,1,1,0,0,1,w/d hookups,off-street parking
853,apartment,837,2,1.0,1,1,1,0,0,laundry on site,
2,apartment,2300,3,1.0,0,0,1,0,0,,
2350,apartment,705,1,1.0,1,0,0,0,0,laundry in bldg,no parking
1025,apartment,613,1,1.0,1,1,1,0,0,w/d in unit,
1276,apartment,760,1,1.0,1,1,1,0,0,w/d in unit,
55,apartment,697,1,1.0,0,0,0,0,1,w/d in unit,carport
695,apartment,700,0,1.0,0,0,0,1,0,w/d hookups,off-street parking
1010,apartment,1466,2,2.0,0,0,1,0,0,,
1504,apartment,1450,3,2.0,1,1,1,0,0,w/d hookups,off-street parking
1350,apartment,903,2,1.0,1,1,1,0,0,laundry on site,carport
790,apartment,1100,2,2.0,1,1,1,0,0,w/d hookups,off-street parking
1172,townhouse,1012,3,1.0,1,1,1,0,0,no laundry on site,
730,apartment,830,2,1.0,1,1,1,0,0,laundry on site,off-street parking
745,apartment,734,1,1.0,1,1,0,1,1,w/d in unit,
542,house,1732,3,3.0,0,0,1,0,0,w/d in unit,attached garage
800,apartment,721,1,1.0,1,1,1,0,0,laundry on site,off-street parking
1000,house,1280,3,2.0,0,0,1,0,0,w/d hookups,carport
1769,apartment,1408,3,2.0,1,1,1,0,0,w/d in unit,
